order_id,symbol,side,order_type,price,quantity,trader_id,timestamp
96a923c8-f4eb-4de1-9233-c678e6df032b,AAPL,SELL,LIMIT,102.17,1500,trader_13,2024-01-15T09:31:37+00:00
918a7bc1-e46a-4784-a399-10287bb07525,AAPL,SELL,LIMIT,99.97,1590,trader_18,2024-01-15T09:31:37.500000+00:00
5797f6dd-aa4a-4fe6-b062-7092bb8fdddf,AAPL,SELL,IOC,100.15,1630,trader_15,2024-01-15T09:31:38+00:00
f6fdb8f0-29d9-4b0c-9bed-5f188ceb620d,AAPL,SELL,LIMIT,99.14,100,trader_10,2024-01-15T09:31:38.500000+00:00
802d43e2-9f76-407e-a3f1-54e81cba402f,AAPL,SELL,LIMIT,100.39,350,trader_13,2024-01-15T09:31:39+00:00
d141022d-4d8a-4ffd-bbce-68817e70135f,AAPL,SELL,LIMIT,102.2,1390,trader_14,2024-01-15T09:31:39.500000+00:00
db8663d1-d850-46f6-9cef-7302e5524cab,AAPL,BUY,MARKET,,1680,trader_04,2024-01-15T09:31:40+00:00
4e27f4e2-8f1e-4090-8d49-195ac19277c4,AAPL,SELL,LIMIT,100.03,950,trader_07,2024-01-15T09:31:40.500000+00:00
3c92c81a-6ed6-4dac-9c94-81f9c8bb2078,AAPL,SELL,LIMIT,100.36,260,trader_12,2024-01-15T09:31:41+00:00
5f0427da-660a-4354-bf98-2a565f899245,AAPL,SELL,LIMIT,100.19,320,trader_15,2024-01-15T09:31:41.500000+00:00
41c45cbb-255a-4822-bcb7-90272b67ec81,AAPL,BUY,LIMIT,102.14,60,trader_02,2024-01-15T09:31:42+00:00
6f561e36-a12f-441b-8d9f-eb146fda5091,AAPL,SELL,LIMIT,100.29,530,trader_03,2024-01-15T09:31:42.500000+00:00
35410313-2fc2-4b24-9a08-87dc883dcd0d,AAPL,BUY,LIMIT,99.83,380,trader_20,2024-01-15T09:31:43+00:00
e06ea6b2-562c-40e2-8f90-f8e78a15ae1c,AAPL,BUY,LIMIT,100.49,1390,trader_09,2024-01-15T09:31:43.500000+00:00
113dd05d-42b0-4487-a986-60953ee2309e,AAPL,BUY,LIMIT,99.13,920,trader_08,2024-01-15T09:31:44+00:00
ba1a8461-f7ba-4c6d-9344-78de8b5d6608,AAPL,SELL,LIMIT,100.05,1900,trader_14,2024-01-15T09:31:44.500000+00:00
98f66678-3ceb-4f09-9f6f-de92358fe6cc,AAPL,BUY,LIMIT,100.95,930,trader_17,2024-01-15T09:31:45+00:00
11bf2c06-21f6-4d51-8110-cdb5ae70f9a0,AAPL,BUY,LIMIT,100.45,120,trader_17,2024-01-15T09:31:45.500000+00:00
aecbacb0-e245-4028-8f37-b8be61849243,AAPL,SELL,LIMIT,99.06,1230,trader_13,2024-01-15T09:31:46+00:00
89e64058-2dc0-4c61-abe9-efbaa4d50245,AAPL,SELL,LIMIT,101.21,1140,trader_03,2024-01-15T09:31:46.500000+00:00
c06559b6-5b82-4d82-9e6f-6739a6c93924,AAPL,BUY,LIMIT,99.57,710,trader_20,2024-01-15T09:31:47+00:00
7dac803e-375e-4ad9-9e02-39a135b7876f,AAPL,SELL,LIMIT,101.53,1170,trader_17,2024-01-15T09:31:47.500000+00:00
ef913fe4-88a2-4760-8a59-5459e3c3ab78,AAPL,SELL,LIMIT,101.61,1680,trader_18,2024-01-15T09:31:48+00:00
d2607f56-b648-4e09-a3d4-289d7d9e5ae0,AAPL,BUY,LIMIT,99.91,1170,trader_13,2024-01-15T09:31:48.500000+00:00
d1d8650a-1561-43f0-95b1-0a4324edd98e,AAPL,SELL,LIMIT,100.43,1710,trader_09,2024-01-15T09:31:49+00:00
162f9902-a0ba-4935-8add-813358442566,AAPL,SELL,IOC,102.42,180,trader_03,2024-01-15T09:31:49.500000+00:00
cf685980-64ac-4e1d-8100-023314afd822,AAPL,BUY,LIMIT,99.74,960,trader_05,2024-01-15T09:31:50+00:00
0aa7ca68-a082-45f1-a4f5-1031b0fb179c,AAPL,BUY,LIMIT,101.56,1720,trader_04,2024-01-15T09:31:50.500000+00:00
2bba4685-ea3d-4978-b5a3-c7aca3c16d8b,AAPL,SELL,LIMIT,102.44,1090,trader_02,2024-01-15T09:31:51+00:00
0ce7e490-69d5-4c91-b75a-e5840b614863,AAPL,SELL,LIMIT,100.1,1300,trader_07,2024-01-15T09:31:51.500000+00:00
e88cd4db-f940-4365-8f84-cf6cef30b579,AAPL,BUY,LIMIT,100.35,900,trader_18,2024-01-15T09:31:52+00:00
e181da90-6d8e-4e8b-873d-2e6ec8dd3ed9,AAPL,SELL,LIMIT,100.57,1100,trader_18,2024-01-15T09:31:52.500000+00:00
2a033447-ebb3-4775-a855-fbe1e670e5ed,AAPL,BUY,LIMIT,102.33,690,trader_01,2024-01-15T09:31:53+00:00
351ae546-e56a-4cc6-8f99-ee4633f72644,AAPL,BUY,LIMIT,100.92,900,trader_01,2024-01-15T09:31:53.500000+00:00
e4d27658-fdcb-4e0f-91cf-4bb971385042,AAPL,BUY,MARKET,,1450,trader_13,2024-01-15T09:31:54+00:00
7489e33e-c32c-4fa7-aa9d-79e0fc35ac65,AAPL,BUY,LIMIT,102.47,240,trader_17,2024-01-15T09:31:54.500000+00:00
6a2eff57-8828-4a7a-a47e-c17214a4a0b0,AAPL,BUY,LIMIT,100.84,950,trader_10,2024-01-15T09:31:55+00:00
fee80863-56ef-4bac-b616-2b6805275a1c,AAPL,SELL,MARKET,,1460,trader_20,2024-01-15T09:31:55.500000+00:00
de6aad7e-82af-4a3b-acb0-e432177e1385,AAPL,BUY,MARKET,,400,trader_06,2024-01-15T09:31:56+00:00
c33671d8-a9ad-461c-ade6-b9be0760c6eb,AAPL,BUY,LIMIT,100.44,1090,trader_16,2024-01-15T09:31:56.500000+00:00
5ec39aa8-f4e6-4398-986b-b2c713d75e26,AAPL,SELL,LIMIT,100.25,300,trader_12,2024-01-15T09:31:57+00:00
d00254b1-98be-465d-acc3-cb3c5a45316a,AAPL,SELL,LIMIT,102.18,1250,trader_17,2024-01-15T09:31:57.500000+00:00
8856af08-c9f2-440e-a9e2-50f5ff1c334d,AAPL,SELL,LIMIT,101.48,150,trader_01,2024-01-15T09:31:58+00:00
7ffd52d0-9e07-447b-bf71-8519950ebbcb,AAPL,BUY,LIMIT,100.27,1960,trader_09,2024-01-15T09:31:58.500000+00:00
8eec249f-159e-4514-aa77-945050a24ca2,AAPL,SELL,LIMIT,99.5,1110,trader_06,2024-01-15T09:31:59+00:00
99ca7b3a-3ed7-4cad-a7ed-923d5a5119ba,AAPL,BUY,LIMIT,101.73,1440,trader_12,2024-01-15T09:31:59.500000+00:00
d6f9aae4-a76d-4708-908c-29623df5ddcd,AAPL,BUY,LIMIT,101.54,50,trader_15,2024-01-15T09:32:00+00:00
08f6a779-f5a2-45ab-b434-8de2ba13423f,AAPL,BUY,MARKET,,1480,trader_14,2024-01-15T09:32:00.500000+00:00
36493303-338c-4c89-8612-f605927b3f02,AAPL,SELL,LIMIT,100.79,1040,trader_01,2024-01-15T09:32:01+00:00
3c230c6a-eaa6-4c78-a5f2-242d58386e80,AAPL,SELL,LIMIT,101.46,1770,trader_12,2024-01-15T09:32:01.500000+00:00
3922d1fb-0f4d-4b5a-84f1-f45b6c6ee8f1,AAPL,BUY,LIMIT,99.24,1510,trader_13,2024-01-15T09:32:02+00:00
4b8109fc-3bde-4233-bbb1-010e988e7040,AAPL,BUY,LIMIT,100.75,570,trader_11,2024-01-15T09:32:02.500000+00:00
5704e3e6-9819-479d-9da7-7775bc523c7f,AAPL,BUY,LIMIT,101.61,1310,trader_07,2024-01-15T09:32:03+00:00
bee9884e-8877-45ac-9827-400683a64e98,AAPL,SELL,LIMIT,102.32,610,trader_04,2024-01-15T09:32:03.500000+00:00
89f2f30b-93cd-4d98-a868-52b8a6c6c77d,AAPL,BUY,LIMIT,100.1,1950,trader_03,2024-01-15T09:32:04+00:00
5e91ea46-15dd-461b-95e0-d2ac672624b4,AAPL,BUY,IOC,101.99,1940,trader_19,2024-01-15T09:32:04.500000+00:00
d728d7d7-cd9b-4d27-9ecd-8724791a538d,AAPL,SELL,LIMIT,101.64,1600,trader_11,2024-01-15T09:32:05+00:00
07bbf75e-d6ce-43f3-98cc-8b2c143fe9f3,AAPL,SELL,LIMIT,99.47,1620,trader_10,2024-01-15T09:32:05.500000+00:00
6ecb640e-bcb4-4aa9-b8f9-8b56c0c04e89,AAPL,SELL,LIMIT,100.51,800,trader_15,2024-01-15T09:32:06+00:00
f3defa9a-1ff3-441f-92db-981042db28fc,AAPL,SELL,LIMIT,100.83,200,trader_03,2024-01-15T09:32:06.500000+00:00
fa60e812-b641-497d-8262-d1dc6ee82674,AAPL,SELL,LIMIT,101.95,1900,trader_02,2024-01-15T09:32:07+00:00
5493cf9b-e8f1-475b-a11d-73a7a77fdaa2,AAPL,SELL,IOC,101.65,830,trader_20,2024-01-15T09:32:07.500000+00:00
ec8d2796-6015-45a5-a297-1c7cc31cde80,AAPL,SELL,LIMIT,99.45,880,trader_03,2024-01-15T09:32:08+00:00
310d0b02-a39e-4023-9caf-4fecfbbf84c5,AAPL,BUY,LIMIT,101.94,1130,trader_17,2024-01-15T09:32:08.500000+00:00
a15baa5e-e4fa-4023-8ac7-38223d4a952c,AAPL,BUY,LIMIT,100.39,1990,trader_11,2024-01-15T09:32:09+00:00
fd244473-0618-453c-91c9-42196986016a,AAPL,BUY,MARKET,,1660,trader_11,2024-01-15T09:32:09.500000+00:00
44443805-7ec0-4612-9981-0b817e8e33c0,AAPL,BUY,LIMIT,101.68,730,trader_09,2024-01-15T09:32:10+00:00
a9abda7c-8790-4f06-ae9f-af9e872577ff,AAPL,BUY,LIMIT,101.66,900,trader_10,2024-01-15T09:32:10.500000+00:00
585931e9-2b13-4eb3-ae4f-f4112009dd9a,AAPL,SELL,LIMIT,102.44,800,trader_18,2024-01-15T09:32:11+00:00
9e1d684f-02d8-42c1-8abd-ffd2a424a17b,AAPL,SELL,LIMIT,100.81,1720,trader_17,2024-01-15T09:32:11.500000+00:00
a9f26651-bb44-43d3-bb18-a03453a458fb,AAPL,BUY,LIMIT,101.01,50,trader_12,2024-01-15T09:32:12+00:00
6b70bd01-f93b-4764-a2e6-f0bdf8cdc297,AAPL,SELL,LIMIT,99.84,1970,trader_16,2024-01-15T09:32:12.500000+00:00
48462497-cc88-4cfc-b87b-3308f43bb17a,AAPL,BUY,LIMIT,99.65,760,trader_04,2024-01-15T09:32:13+00:00
c0eacbe6-37af-4869-b9bf-bfef26bf6c99,AAPL,BUY,LIMIT,101.13,970,trader_05,2024-01-15T09:32:13.500000+00:00
732c7e1a-2d8a-4ae6-a429-eeca2f49e174,AAPL,BUY,LIMIT,102.27,430,trader_15,2024-01-15T09:32:14+00:00
2f13616e-9ef4-4d39-b568-5ba2a7c15603,AAPL,BUY,LIMIT,102.22,1140,trader_20,2024-01-15T09:32:14.500000+00:00
1a09430d-4524-4b99-ad25-891c14c97f7d,AAPL,SELL,MARKET,,1150,trader_08,2024-01-15T09:32:15+00:00
6befb3fe-b32c-4c49-b4de-2bc75a36b909,AAPL,BUY,LIMIT,101.4,500,trader_12,2024-01-15T09:32:15.500000+00:00
009ef7c8-feff-406b-a98e-42084f4c3d52,AAPL,SELL,LIMIT,100.78,1290,trader_17,2024-01-15T09:32:16+00:00
f643b744-1b1e-4f13-a877-f39b884d61ce,AAPL,SELL,FOK,100.3,360,trader_09,2024-01-15T09:32:16.500000+00:00
6d75b198-c6c2-4e2d-9207-f27339f9febe,AAPL,BUY,LIMIT,100.55,270,trader_17,2024-01-15T09:32:17+00:00
37117e7b-dec0-4d4e-83ef-c64a14433d9b,AAPL,BUY,LIMIT,99.77,1320,trader_05,2024-01-15T09:32:17.500000+00:00
a77eb68f-9fa8-427e-a040-1e459a6d7956,AAPL,SELL,LIMIT,100.32,900,trader_01,2024-01-15T09:32:18+00:00
43b58335-79ff-4d3e-bd1a-9f2dbac448a5,AAPL,SELL,LIMIT,101.37,990,trader_03,2024-01-15T09:32:18.500000+00:00
62a2b8fe-0af7-472b-b14b-526e35b911b5,AAPL,SELL,LIMIT,100.93,1830,trader_11,2024-01-15T09:32:19+00:00
13b7d3da-c83b-43c0-ae3c-95523e149d1e,AAPL,BUY,LIMIT,100.92,1210,trader_05,2024-01-15T09:32:19.500000+00:00
0e326801-c680-4655-8be0-b6f99bfdb207,AAPL,SELL,LIMIT,99.91,50,trader_09,2024-01-15T09:32:20+00:00
e1286222-2302-46fb-afca-5e2c0b5d4133,AAPL,BUY,MARKET,,1410,trader_20,2024-01-15T09:32:20.500000+00:00
1dcd1cb3-eaa0-4d46-96fc-4e26f7ca54bf,AAPL,SELL,LIMIT,100.24,320,trader_02,2024-01-15T09:32:21+00:00
4e59a0c5-a064-4463-bcaf-3f3a78f46af0,AAPL,BUY,LIMIT,101.46,290,trader_16,2024-01-15T09:32:21.500000+00:00
2877efe6-648a-4fac-8657-c256721530f4,AAPL,BUY,LIMIT,101.24,370,trader_10,2024-01-15T09:32:22+00:00
6bd7fc5c-2780-45fd-92ab-d6fb0ccef289,AAPL,SELL,LIMIT,100.24,1070,trader_06,2024-01-15T09:32:22.500000+00:00
5cc39137-2a80-4a66-8047-55d71eb10987,AAPL,BUY,LIMIT,100.07,1350,trader_18,2024-01-15T09:32:23+00:00
c6ab06e4-8d7c-485f-8881-a543141b08d0,AAPL,BUY,LIMIT,100.54,1000,trader_12,2024-01-15T09:32:23.500000+00:00
4bc895e9-46f7-4901-96e0-989b7e30e7cc,AAPL,SELL,LIMIT,100.79,890,trader_08,2024-01-15T09:32:24+00:00
68d6ff4c-4f63-4b06-947c-ba581b4a673d,AAPL,BUY,MARKET,,1890,trader_11,2024-01-15T09:32:24.500000+00:00
a96a7317-8c6f-4ea4-8898-6aa515e2571e,AAPL,BUY,LIMIT,101.34,1650,trader_06,2024-01-15T09:32:25+00:00
661279db-ff89-4f47-b7e5-0d1b086533cd,AAPL,SELL,FOK,101.13,350,trader_03,2024-01-15T09:32:25.500000+00:00
ec798864-a5e3-4da3-b947-e79db217c4c0,AAPL,SELL,LIMIT,99.54,520,trader_02,2024-01-15T09:32:26+00:00
0c070747-8371-42c8-afc8-078accff43f8,AAPL,SELL,IOC,101.4,1400,trader_16,2024-01-15T09:32:26.500000+00:00
a81d8488-74cf-4ce2-954a-17cf6c373931,AAPL,SELL,LIMIT,101.69,920,trader_02,2024-01-15T09:32:27+00:00
b5b5e123-4216-42ff-ac8a-22c74c07fa27,AAPL,SELL,LIMIT,100.44,1030,trader_15,2024-01-15T09:32:27.500000+00:00
b863c78a-9dfe-4103-a14e-9fc49f80fa86,AAPL,SELL,LIMIT,100.0,1280,trader_12,2024-01-15T09:32:28+00:00
f1940eea-fec3-4763-824a-035f9006f87f,AAPL,SELL,MARKET,,1870,trader_14,2024-01-15T09:32:28.500000+00:00
6ab4270a-6234-4397-9035-a9d8d7668be7,AAPL,BUY,LIMIT,100.05,830,trader_04,2024-01-15T09:32:29+00:00
15a61973-6b1a-4105-8819-ee6fde12746f,AAPL,BUY,LIMIT,100.31,1550,trader_14,2024-01-15T09:32:29.500000+00:00
0781021d-9c51-4e43-90a2-bd502f49f74c,AAPL,BUY,LIMIT,100.45,1870,trader_12,2024-01-15T09:32:30+00:00
1cb17ad5-2fdc-4e82-8664-b6b1446faa90,AAPL,SELL,LIMIT,99.08,1640,trader_13,2024-01-15T09:32:30.500000+00:00
19e28cfa-5dab-4920-b6cc-f04647fc6279,AAPL,SELL,LIMIT,102.18,80,trader_05,2024-01-15T09:32:31+00:00
873a1870-2372-40d8-b444-dc1dffb32f27,AAPL,SELL,LIMIT,99.24,1660,trader_12,2024-01-15T09:32:31.500000+00:00
cfbf60db-84d5-429e-9f49-f4604d0e12fd,AAPL,SELL,LIMIT,101.03,400,trader_15,2024-01-15T09:32:32+00:00
1af4299c-a599-4be0-ba2c-22972e036a9d,AAPL,SELL,LIMIT,99.57,1360,trader_12,2024-01-15T09:32:32.500000+00:00
756f5d1d-4b83-46a6-8b5d-d9387226fbfd,AAPL,SELL,LIMIT,100.25,300,trader_01,2024-01-15T09:32:33+00:00
8faddb99-1527-4af1-977d-c7dd8ac5afa4,AAPL,BUY,LIMIT,101.41,310,trader_09,2024-01-15T09:32:33.500000+00:00
242494ae-74df-477f-b3f3-be95753f1d4b,AAPL,SELL,LIMIT,100.5,740,trader_16,2024-01-15T09:32:34+00:00
1214809c-324b-4c8d-aa25-a8fa19bd401a,AAPL,BUY,LIMIT,99.45,1830,trader_15,2024-01-15T09:32:34.500000+00:00
89cb528c-cf7c-430c-8a1e-ae3d9b8892e5,AAPL,BUY,MARKET,,820,trader_12,2024-01-15T09:32:35+00:00
c042e84a-f454-4e84-b54f-291b9504b846,AAPL,BUY,LIMIT,100.89,410,trader_06,2024-01-15T09:32:35.500000+00:00
0084b1da-ce2f-43b3-b2f4-2e58b601194a,AAPL,SELL,LIMIT,99.99,360,trader_08,2024-01-15T09:32:36+00:00
b05a1ca5-3262-4a13-b375-88c68bfaac55,AAPL,SELL,LIMIT,101.57,1200,trader_18,2024-01-15T09:32:36.500000+00:00
eca6f78c-2720-4ca3-ba26-d1e395a31d98,AAPL,BUY,LIMIT,99.07,1020,trader_16,2024-01-15T09:32:37+00:00
3897bf11-5913-46fc-a419-bba4c808898a,AAPL,SELL,MARKET,,1480,trader_03,2024-01-15T09:32:37.500000+00:00
87cf7aeb-1606-433b-bd86-832579033ac0,AAPL,BUY,FOK,101.57,1200,trader_17,2024-01-15T09:32:38+00:00
14e7e6d3-a966-40d9-94d9-1db5130ae548,AAPL,SELL,LIMIT,101.64,470,trader_05,2024-01-15T09:32:38.500000+00:00
22bfe880-4edb-44a0-9eda-fd0fc6d7b1fb,AAPL,SELL,LIMIT,99.83,1330,trader_05,2024-01-15T09:32:39+00:00
4253dbf3-4bae-4329-b6c4-71bd355dc246,AAPL,SELL,LIMIT,100.93,580,trader_12,2024-01-15T09:32:39.500000+00:00
a6b3efa7-54f7-4285-a1f7-3370ce8fba35,AAPL,SELL,MARKET,,650,trader_07,2024-01-15T09:32:40+00:00
8534fd8a-7a16-4e52-addd-e859d37364f6,AAPL,SELL,LIMIT,100.61,240,trader_17,2024-01-15T09:32:40.500000+00:00
af10fbde-6611-4195-99f6-4ad7ff4df40f,AAPL,BUY,LIMIT,101.15,1690,trader_20,2024-01-15T09:32:41+00:00
aa28299a-7324-4a95-8c36-7f4c68bbab01,AAPL,SELL,MARKET,,1450,trader_02,2024-01-15T09:32:41.500000+00:00
87e994b8-a6de-4efa-ab6f-c651d3bb1c02,AAPL,BUY,LIMIT,102.27,680,trader_07,2024-01-15T09:32:42+00:00
dd802002-c013-4482-84e3-fd4b46ce023f,AAPL,SELL,LIMIT,99.5,1610,trader_18,2024-01-15T09:32:42.500000+00:00
f631a3cf-629d-4dd8-9a72-cd34b90db674,AAPL,SELL,LIMIT,100.48,1760,trader_13,2024-01-15T09:32:43+00:00
8251f81b-e02b-46b9-b7e5-6c70b05d01cd,AAPL,SELL,LIMIT,101.56,1130,trader_14,2024-01-15T09:32:43.500000+00:00
36b8b895-fbeb-4f57-b6c0-f7697314131d,AAPL,SELL,LIMIT,100.61,810,trader_11,2024-01-15T09:32:44+00:00
157dbe9d-f256-4ac7-ba00-e0d943a9aee8,AAPL,SELL,FOK,100.26,1320,trader_18,2024-01-15T09:32:44.500000+00:00
08338828-6329-41eb-9e20-8cae8e2fb633,AAPL,BUY,LIMIT,100.62,1160,trader_08,2024-01-15T09:32:45+00:00
e66b93b5-f55c-4935-b839-5088e71b26d0,AAPL,BUY,LIMIT,100.95,1580,trader_14,2024-01-15T09:32:45.500000+00:00
d84da964-7cd0-4041-aca9-3649399f960e,AAPL,BUY,FOK,100.31,1480,trader_11,2024-01-15T09:32:46+00:00
259ebaea-647c-45f5-92bf-ef417491b76a,AAPL,BUY,MARKET,,1280,trader_17,2024-01-15T09:32:46.500000+00:00
ba26c4c9-f298-4b91-93a8-f9b33a76730b,AAPL,SELL,LIMIT,100.5,240,trader_13,2024-01-15T09:32:47+00:00
02fffd3b-ec15-43a2-add3-2b9c9e38388f,AAPL,SELL,FOK,100.08,130,trader_02,2024-01-15T09:32:47.500000+00:00
3b19eab4-44b3-4f13-b85c-ce4cafbf9871,AAPL,SELL,LIMIT,102.17,740,trader_18,2024-01-15T09:32:48+00:00
7f897f1c-77c0-45b3-b587-4df696407ef4,AAPL,BUY,MARKET,,1110,trader_05,2024-01-15T09:32:48.500000+00:00
9c9c18a3-4c08-4137-a67c-f6f6643e7b9a,AAPL,SELL,LIMIT,100.87,1030,trader_02,2024-01-15T09:32:49+00:00
58b3963d-521d-47d4-ae0d-cb014c02e1be,AAPL,BUY,LIMIT,100.07,1300,trader_15,2024-01-15T09:32:49.500000+00:00
7dac1110-bd27-445b-bfca-a78ad0956d95,AAPL,SELL,MARKET,,1600,trader_20,2024-01-15T09:32:50+00:00
f12c8179-96b5-4f82-88db-67d72d79eeb6,AAPL,BUY,LIMIT,99.39,870,trader_18,2024-01-15T09:32:50.500000+00:00
c744c652-3e73-4655-a239-13db45030823,AAPL,SELL,MARKET,,510,trader_20,2024-01-15T09:32:51+00:00
430a0d73-b378-41b6-a90d-add7d27f61aa,AAPL,SELL,LIMIT,99.04,1830,trader_11,2024-01-15T09:32:51.500000+00:00
02bf1e55-5cfa-42a4-82ff-16fc693a3b48,AAPL,SELL,LIMIT,100.11,1320,trader_05,2024-01-15T09:32:52+00:00
344b5d72-4c19-4b44-aeaa-daad2cfe215e,AAPL,SELL,IOC,100.16,1580,trader_10,2024-01-15T09:32:52.500000+00:00
14d122a5-f7f5-418e-8461-b84760d96db2,AAPL,SELL,LIMIT,101.53,1820,trader_19,2024-01-15T09:32:53+00:00
19a667b8-f749-481f-9965-48c57323b372,AAPL,SELL,LIMIT,99.37,1730,trader_04,2024-01-15T09:32:53.500000+00:00
6c8ac904-e649-409c-9419-c1963dff993d,AAPL,SELL,LIMIT,102.37,1620,trader_01,2024-01-15T09:32:54+00:00
c13b5263-dd89-4099-8760-f8467aca71d4,AAPL,SELL,LIMIT,102.28,1990,trader_19,2024-01-15T09:32:54.500000+00:00
c708a92b-21a8-4a2b-ad2d-bc7723c33b24,AAPL,BUY,LIMIT,101.48,1350,trader_20,2024-01-15T09:32:55+00:00
de82af31-b4fd-4ef6-adbc-b39951bd579e,AAPL,SELL,LIMIT,101.74,1470,trader_04,2024-01-15T09:32:55.500000+00:00
c36c9373-b975-4a48-b5b6-0102c2bff3b8,AAPL,BUY,LIMIT,100.42,1060,trader_07,2024-01-15T09:32:56+00:00
715c1604-677d-45b3-9023-284ecab641aa,AAPL,SELL,LIMIT,101.92,1890,trader_02,2024-01-15T09:32:56.500000+00:00
fe0de714-13b6-4e3d-af8d-6e0012e59496,AAPL,BUY,LIMIT,101.33,1700,trader_16,2024-01-15T09:32:57+00:00
7de43ddf-2fd3-4d1a-8166-cb2d07cc2676,AAPL,SELL,LIMIT,99.96,1370,trader_11,2024-01-15T09:32:57.500000+00:00
fe697fb3-e35e-401f-b4e7-6ff576a9e95e,AAPL,SELL,LIMIT,102.18,1780,trader_09,2024-01-15T09:32:58+00:00
2d78ba36-6630-4f4c-89b3-09453cb0d453,AAPL,SELL,LIMIT,99.78,770,trader_08,2024-01-15T09:32:58.500000+00:00
3d6777fd-8bee-4be1-9c58-5ae315db3a41,AAPL,SELL,MARKET,,1810,trader_07,2024-01-15T09:32:59+00:00
0c85ea2d-61a9-45a7-9e38-6854479b3444,AAPL,SELL,LIMIT,100.56,1850,trader_09,2024-01-15T09:32:59.500000+00:00
1d620e33-98c6-4baa-ae9c-ea634a570110,AAPL,SELL,LIMIT,102.04,1020,trader_12,2024-01-15T09:33:00+00:00
ddbb791c-b1f1-4dba-9798-999563759e77,AAPL,BUY,LIMIT,100.96,210,trader_12,2024-01-15T09:33:00.500000+00:00
d0a0806b-7b40-4cde-8ebc-ea914ab5d684,AAPL,SELL,LIMIT,101.98,520,trader_18,2024-01-15T09:33:01+00:00
132f8d7f-3108-497e-9f77-394066873921,AAPL,SELL,IOC,101.77,280,trader_20,2024-01-15T09:33:01.500000+00:00
661e21d5-6a71-4906-87c6-b38ddfb78af8,AAPL,BUY,LIMIT,102.41,580,trader_08,2024-01-15T09:33:02+00:00
02b7a8bf-0651-4478-8553-0580ae2f1bb0,AAPL,BUY,LIMIT,100.72,260,trader_05,2024-01-15T09:33:02.500000+00:00
c6b33b61-ff58-4642-91e6-7d4f94a7b1bc,AAPL,BUY,FOK,99.91,1220,trader_16,2024-01-15T09:33:03+00:00
d7f01e5f-4347-4a0b-a4b6-d40fbc41b17f,AAPL,BUY,MARKET,,740,trader_11,2024-01-15T09:33:03.500000+00:00
46d20e70-d3d4-4d4e-84f1-162914f64f83,AAPL,SELL,LIMIT,99.65,600,trader_18,2024-01-15T09:33:04+00:00
8322059d-b5df-4980-8810-8e6d1c621885,AAPL,BUY,IOC,99.92,460,trader_02,2024-01-15T09:33:04.500000+00:00
0e071f1e-a833-48b8-91bd-ac55be47be85,AAPL,SELL,MARKET,,480,trader_10,2024-01-15T09:33:05+00:00
e1c8f48b-7b29-483b-905e-2a5d4c6576f7,AAPL,BUY,LIMIT,101.6,860,trader_10,2024-01-15T09:33:05.500000+00:00
a3cd5b5c-9105-4a74-b865-814d1f69c52d,AAPL,SELL,FOK,101.52,350,trader_17,2024-01-15T09:33:06+00:00
9f61a884-d1e9-4c62-9733-d8ae01f2ca9e,AAPL,SELL,LIMIT,99.33,1880,trader_15,2024-01-15T09:33:06.500000+00:00
cd468fb2-517d-43ce-9bd0-638195aa1a69,AAPL,SELL,LIMIT,99.74,760,trader_19,2024-01-15T09:33:07+00:00
a49ba390-bdce-41a4-9ba9-cfc4030b4fef,AAPL,BUY,LIMIT,102.4,1100,trader_17,2024-01-15T09:33:07.500000+00:00
09bb396a-fad0-4e13-af5a-d80e91b8e951,AAPL,SELL,LIMIT,101.6,360,trader_16,2024-01-15T09:33:08+00:00
442055ba-3c97-45d6-b79e-41814a02d6b9,AAPL,SELL,IOC,99.26,610,trader_15,2024-01-15T09:33:08.500000+00:00
8c4333b3-7439-4d38-a7e5-7e8707fa664b,AAPL,SELL,IOC,100.58,1470,trader_01,2024-01-15T09:33:09+00:00
a55f5c90-549c-4095-a14e-00eb3aeb92be,AAPL,SELL,LIMIT,101.74,1710,trader_04,2024-01-15T09:33:09.500000+00:00
c48191f8-1f4a-480e-bc27-d05dfa4da275,AAPL,SELL,LIMIT,101.19,1810,trader_10,2024-01-15T09:33:10+00:00
756f58fd-e5c4-4325-a7ec-5261ff24418a,AAPL,BUY,LIMIT,100.37,570,trader_08,2024-01-15T09:33:10.500000+00:00
2b9505b2-50bb-4cff-91b9-1f4484049f40,AAPL,BUY,LIMIT,101.25,1560,trader_12,2024-01-15T09:33:11+00:00
2d7092c2-997b-4d6c-9f00-33f79737f3ad,AAPL,SELL,LIMIT,101.26,1710,trader_07,2024-01-15T09:33:11.500000+00:00
a6984df9-d7f7-4ae6-a4d0-bd329bd24486,AAPL,BUY,LIMIT,101.87,210,trader_17,2024-01-15T09:33:12+00:00
f7932c29-6ef1-4eb5-a768-9fb03f146c45,AAPL,SELL,LIMIT,100.08,1450,trader_04,2024-01-15T09:33:12.500000+00:00
97bffe62-999a-4070-9428-a48f4e5be4a7,AAPL,BUY,MARKET,,1300,trader_07,2024-01-15T09:33:13+00:00
459844ab-2b9c-4a61-a872-b97f08d731b0,AAPL,BUY,LIMIT,101.44,1750,trader_07,2024-01-15T09:33:13.500000+00:00
056cca0c-ec66-429b-873c-4d08b0c1a51c,AAPL,SELL,LIMIT,101.45,150,trader_15,2024-01-15T09:33:14+00:00
